MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseValue
-1.0135208116074739,1.662146379907663,0.09149158299331162,0.2091588555601991,-0.3897021845554572,-0.5229668044804346,1.023965785185959,-1.3226070498710387,1.587
-0.6731316759323238,1.8243414348004379,0.19803031989953357,0.18926290617439953,-0.8602381666996755,-0.38673099880280226,1.023965785185959,-1.327598556420204,1.629
-1.365641751860778,0.8511711054437893,-0.6255189298827093,0.40541591275464006,-1.3009735366414266,-0.42884821761595043,1.0286422661069887,-1.327598556420204,1.475
-1.1678691031191069,1.013366160336564,-0.6657221578838478,-0.5159598071642506,-0.4853778342581149,-0.3595806922653334,1.0286422661069887,-1.327598556420204,1.598
-1.1614749916191653,1.8243414348004379,-0.12498281279742099,0.6090869995949337,-0.35049085271010566,-0.7458058158710967,1.023965785185959,-1.327598556420204,1.139
-0.9081569742823499,1.8243414348004379,-0.039586876900962964,-0.2179261158708213,-0.6045802830679835,-0.27917010152614735,1.023965785185959,-1.327598556420204,0.997
-0.6749665079279592,1.8243414348004379,0.027160868913739977,-0.22993829024480184,-0.3646069321744322,-0.5033047791786636,1.023965785185959,-1.327598556420204,1.326
-0.7840556102139189,0.9322686328901766,-0.6502755551435535,-0.24677541607912584,-1.4452712378323203,-0.2426256153372534,1.0286422661069887,-1.332590062969376,1.075
-0.7529746682272462,1.5810488524612756,-0.4471041220349156,-0.3574168957777252,-0.9904197884262426,-0.3581863393139923,1.0286422661069887,-1.332590062969376,0.938
-1.1153261868804565,1.8243414348004379,-0.4008918481083551,-0.012817674111184943,-0.21403541788828234,-0.13838990992770125,1.0286422661069887,-1.332590062969376,1.055
-1.2074013924796152,1.662146379907663,-0.7326052593688981,-0.18963098678008597,-0.16855027294767458,-0.49656921447441305,1.023965785185959,-1.332590062969376,1.089
-1.1823253552059314,1.8243414348004379,-0.46880716332445094,-0.2585899606452806,-1.3229318824748235,-0.3501436593011363,1.023965785185959,-1.332590062969376,1.32
-1.0489386292201939,1.5810488524612756,-0.1489985910234005,1.0513804863063523,-0.588895750329843,-0.5971724880971326,1.023965785185959,-1.332590062969376,1.223
-1.029978698598628,1.8243414348004379,-0.31233078411260057,0.250860702345401,-0.11051750181655431,-0.2569076716280068,1.023965785185959,-1.332590062969376,1.152
-1.1214978945021394,1.4999513250148884,0.4358666634760574,1.3857195580450465,-0.333237866698151,0.12870302883929355,1.023965785185959,-1.327598556420204,1.104
-1.3560783850956477,1.5810488524612756,-0.18258235748941148,0.44052942972464365,-0.7598571571755756,-0.5890493759083276,1.019289304264926,-1.327598556420204,1.049
-0.6025184445851429,1.7432439073540504,-0.23365641341428525,0.07820391090882493,0.030643292826711188,-0.5376344169445877,1.019289304264926,-1.327598556420204,1.097
-1.294305707909256,1.5810488524612756,-0.5571261859467408,0.05454917283309061,-1.0484525595573628,-0.7126040562299559,1.019289304264926,-1.327598556420204,0.972
-1.51053787854641,1.4999513250148884,-0.37759435240059724,0.8120225869494395,-0.39440754437689934,-0.2657422242347376,1.019289304264926,-1.327598556420204,1.045
-1.3364512428393054,1.8243414348004379,-1.3032815619750102,-0.8209622819941922,-0.5292945259249087,-0.6412461423626135,1.019289304264926,-1.332590062969376,1.039
-0.18567797575851763,1.8243414348004379,-0.4215163746109315,0.05262579000411732,-0.8618066199734895,-0.6467939422915089,1.019289304264926,-1.3226070498710387,1.914
-0.6806378068235597,1.8243414348004379,-1.526479783892112,-0.3018182928179332,0.21728923241058445,-0.8807942482070248,1.019289304264926,-1.3226070498710387,1.76
-0.9541945770819292,1.8243414348004379,-0.8957664691791423,-0.010149530074684134,-0.4587141286032759,-0.4930160795089463,1.019289304264926,-1.3226070498710387,1.554
-1.4060080557647567,1.7432439073540504,-1.2948335588042377,1.6306648458140165,-1.131580583069508,-0.7896829857366655,1.019289304264926,-1.3226070498710387,1.5
-1.5506817785721303,1.5810488524612756,-1.2830662474929482,0.0597901366263264,-1.2178455131292814,-0.4469211161919446,1.023965785185959,-1.3226070498710387,1.188
0.08359751984336947,1.8243414348004379,-0.3859114261226051,-0.36367973786704755,-1.210003246760211,-0.5268611158493995,1.023965785185959,-1.3226070498710387,1.888
-0.4456125084735334,1.8243414348004379,-0.26010678509937296,0.027411031547573263,-0.9072917649140974,-0.6183959583258242,1.019289304264926,-1.3226070498710387,1.844
-0.6322649633022625,1.8243414348004379,-0.7908816116292863,0.32733722233081075,-0.8163214750328818,-0.9728460538829049,1.019289304264926,-1.3226070498710387,1.823
-0.9941160732293906,1.662146379907663,-1.3459058986509749,-0.02365152376596593,-0.976303708961916,-0.8362264396011594,1.019289304264926,-1.3226070498710387,1.425
-1.1560260966018239,1.0944636877829514,-1.101315370678098,1.4929886528841374,-1.0672739988431315,-0.66936285436921,1.0146128233438962,-1.327598556420204,1.375
-1.5920488999282738,0.8511711054437893,-1.1715110208769641,1.3670175307539185,-1.2790151908080298,-0.2613545140459269,1.0146128233438962,-1.3226070498710387,1.875
-1.1336745068368108,0.8511711054437893,-2.2322693038390162,0.029785618910057363,-0.8445536339615349,-0.8713084673146089,1.0146128233438962,-1.327598556420204,1.125
-1.6080619791629103,-0.689681916037571,-2.7937825972489994,-0.2412565671790475,-0.7896577693780428,-1.1604548601126747,1.0146128233438962,-1.327598556420204,1.719
-1.2840751295093495,1.0944636877829514,-0.5681424451228707,0.5096631368239946,-0.2783420021146588,-0.29568327900216573,1.0146128233438962,-1.327598556420204,0.938
-1.5029761466856097,0.9322686328901766,-0.669686082889189,1.0704051848757945,1.130129037770368,-0.1895848525887561,1.0146128233438962,-1.327598556420204,0.975
-1.4269696212906522,1.8243414348004379,-1.018411887253575,0.6805718160074019,-0.11992822145943867,-0.018113553323515805,1.0146128233438962,-1.327598556420204,1.042
-1.2255273085577105,1.8243414348004379,-0.19039995733823892,-0.4649540528140876,-0.8429851806877209,0.07832968690952381,1.0146128233438962,-1.332590062969376,0.875
-1.3358952331436582,1.8243414348004379,-0.8255467448968381,0.3715226630479321,-1.0390418399144785,-0.2851601757086247,1.0146128233438962,-1.332590062969376,0.831
-1.2834079178745728,1.8243414348004379,-0.4017086479531841,0.4362329846506728,-0.9668929893190317,-0.48686388231649624,1.0146128233438962,-1.332590062969376,0.875
-1.666220593327596,1.8243414348004379,0.7553150776993641,2.7111507609042,-0.8006369422947411,0.055074330065861696,1.0146128233438962,-1.332590062969376,0.853
-1.4438723160383238,1.8243414348004379,-0.5919214435884202,0.5211466625407927,-0.257952109555076,0.5664978113540698,1.0146128233438962,-1.332590062969376,0.803
-0.6958168715147252,-2.2305349375189314,-2.1584056867400125,-2.6807374148761207,-1.795036317892856,-1.1874179551241568,1.0146128233438962,-1.3375815695185485,0.6
-0.2341064202493794,1.8243414348004379,0.6610002286350743,0.5789538441444101,-1.0735478119383879,0.03548497170632853,1.019289304264926,-1.3375815695185485,0.757
1.2812424042672068,1.5810488524612756,0.5515674271080098,1.7341641345693433,-1.8075839440833683,0.7585168326069122,1.0146128233438962,-1.3375815695185485,0.75
-1.619571379862805,1.662146379907663,0.8664643316179835,4.318751966399553,-1.3511640414034767,0.1542862679242457,1.0099363424228665,-1.3375815695185485,0.861
-1.4583841690947128,1.8243414348004379,2.1512766447174503,3.7363756806351978,-1.1253067699742518,0.3279911557372555,1.0099363424228665,-1.3425730760677135,0.761
-0.6784137680409713,1.4999513250148884,0.8630136635361059,2.671665819014841,-1.3276372422962657,0.02133423783871861,1.0099363424228665,-1.3425730760677135,0.735
-1.471895204698937,1.8243414348004379,0.14170293811723852,0.4857263470223976,-0.9951251482476847,0.2844330675253918,1.0099363424228665,-1.3425730760677135,0.784
-1.6726703057971024,1.4999513250148884,-0.749368487202835,0.037841232836826354,-0.7065297458658976,-0.5129806765041999,1.0099363424228665,-1.3425730760677135,0.844
-0.6697400167888766,1.8243414348004379,1.5286280238239716,5.212106770844136,-1.1707919149148596,0.39336056087969223,1.0052598615018333,-1.3375815695185485,0.813
-1.0910841641502436,1.8243414348004379,1.519192916392631,2.3303801772719677,-1.512714728606325,0.3882626391962692,1.0099363424228665,-1.3425730760677135,0.85
-1.57559101293712,1.3377562701221135,-0.5728601182074393,-0.06898488994499292,0.9168193925316557,0.05509931103976525,1.0099363424228665,-1.3375815695185485,1.292
-1.1353981368933166,-0.28419427880563414,0.7070101822320645,1.17612367807163,-1.3276372422962657,0.15098120639655843,1.0099363424228665,-1.3375815695185485,0.825
-1.7154830523619284,1.3377562701221135,-1.6304136328517638,0.08959362459420779,-1.0296311202715942,-0.7666132108084636,1.0099363424228665,-1.3375815695185485,0.952
-1.147574749227988,1.5810488524612756,0.2742973387544379,2.4422771089909414,-1.0641370922955034,0.707382779790621,1.0099363424228665,-1.3375815695185485,0.75
-0.740019642318669,-0.7707794434839584,0.9090585157536663,1.2953335588714503,-1.4876194762252999,-0.6927162854173429,1.0099363424228665,-1.3375815695185485,1.375
-1.6067831568629218,-1.0140720258231206,-2.118304361384248,-0.08308880341338701,-0.7473095309850631,-1.106750136545584,1.0099363424228665,-1.332590062969376,1.775
-0.7603695971793526,0.5267809956582397,0.4250512606023058,0.36786407904987367,-0.003862679197198155,-0.46196125480772376,1.0099363424228665,-1.332590062969376,1.021
-1.5028093437769157,-0.8518769709303458,0.5177567143685449,0.976184049272984,-0.8116161152114396,0.5201279845235559,1.0099363424228665,-1.332590062969376,1.083
-1.6743383348840437,-0.5274868611447963,0.11384873833478437,0.7744447342633366,-0.2893211750313573,0.2966583340154604,1.0099363424228665,-1.3375815695185485,1.125
-1.0022338147858378,0.6889760505510144,-0.7227965094277687,0.641205753512979,-1.4029229994393406,-0.6564943676658337,1.0052598615018333,-1.332590062969376,1.313
-1.2865771731397613,-1.0140720258231206,-1.786329291542516,-0.5397761213197364,-0.9872828818786145,-0.760856054801945,1.0099363424228665,-1.332590062969376,1.625
-1.471895204698937,1.8243414348004379,-1.3027388496970118,-0.5397761213197364,-1.6554439765234044,0.31973035111116604,1.0099363424228665,-1.327598556420204,1.125
-1.2750121714703018,1.8243414348004379,-1.1644719802506014,0.4621515776352226,-1.6287802708685655,-0.5824786003980953,1.0099363424228665,-1.332590062969376,1.125
-1.6716138873753728,1.8243414348004379,-2.404770401400853,-0.0336410321057152,-1.3997860928917125,-0.6444806143966297,1.0099363424228665,-1.332590062969376,1.375
-1.114881379123939,0.44568346821185234,0.3240203300544668,0.23390177639400367,-1.210003246760211,-0.15003291697682394,1.0099363424228665,-1.332590062969376,1.188
-0.7815535665835068,1.8243414348004379,1.2970936430132076,1.5825681175100703,-1.3511640414034767,0.32941690605687135,1.0099363424228665,-1.332590062969376,0.982
-1.5773702439631907,0.8511711054437893,-2.5574610726255376,1.0888837198499421,-1.0296311202715942,-1.2968590320545792,1.0099363424228665,-1.327598556420204,1.188
-1.6980243479186097,-1.5817547179478322,-2.263750727419583,-0.06431588599747518,-1.0860954381289003,-1.182369113040528,1.0099363424228665,-1.327598556420204,1.625
-1.5800390905022967,-1.5817547179478322,-2.228063283684527,0.13074472336550447,-1.74641426640462,0.26132557760577635,1.0052598615018333,-1.327598556420204,1.375
-1.4292492610428054,1.8243414348004379,-2.020632266183155,-1.2576278491592303,-1.3213634292010095,1.6148116915824655,1.0052598615018333,-1.327598556420204,5.00001
-0.9564186158645176,-1.0951695532695078,-2.181216119974863,0.18260821411463873,-0.6877083065801288,-0.6652557788897833,1.0052598615018333,-1.327598556420204,1.625
-1.6386425124235002,1.8243414348004379,-2.44601160078076,-0.6388303370118742,-0.5245891661034664,6.841725911399515,1.0052598615018333,-1.332590062969376,1.375
-1.7035844448750808,1.8243414348004379,-2.113263674762012,-1.3089029725763368,-1.642896350332892,2.507539563189625,1.0052598615018333,-1.332590062969376,1.625
-0.6552837647020521,-0.20309675135924674,-1.5272456208571372,0.7590804817957143,-0.8163214750328818,-0.5092662191581405,1.0005833805808035,-1.327598556420204,1.875
-1.0932526019632671,0.7700735779974018,-1.3706476119343667,2.3720360264782716,0.1388665687198814,-0.07719735911644116,1.0052598615018333,-1.327598556420204,1.792
-0.5445822342987161,0.12129335842630279,-1.1759594218539149,0.5756750804744398,1.2697213791398194,-1.106908303792594,1.0146128233438962,-1.3226070498710387,1.838
-1.0051250652032027,-0.04090169646647197,-1.3628248519039936,0.9928429522465299,-1.6256433643209374,-0.6560983098657499,1.0099363424228665,-1.3226070498710387,1.25
-1.4430939024644178,-0.6085843885911837,-2.0064699530493204,-0.4003077856252061,1.232078500568282,-1.2152780597230417,1.0146128233438962,-1.3226070498710387,1.7
-0.6691840070932296,0.6078785231046271,-1.340232515074168,0.3941636266347074,0.9403461916388666,-0.9766363744263007,1.0146128233438962,-1.3226070498710387,1.931
-0.7354603628143629,-0.04090169646647197,-1.3247851249387796,0.603864231375411,1.671245417236219,-1.0067193029696635,1.0099363424228665,-1.3176155433218664,2.578
-0.3315193189267502,-0.12199922391285935,-1.1903872572202623,0.07744346717476093,2.0774748151540607,-1.128790560399667,1.0099363424228665,-1.3176155433218664,2.734
-0.38306141771323554,0.7700735779974018,-1.306575920715142,-0.004535797930640524,-1.3323426021177078,-1.1343308655683548,1.0099363424228665,-1.3176155433218664,2.375
-0.6863647066887246,1.8243414348004379,-1.5078938294999682,0.7115710994305341,-0.538705245567793,-1.3634733702051878,1.0099363424228665,-1.3176155433218664,3.5
-0.5411905751552688,0.3645859407654649,-1.712413206298446,0.06927718925238104,2.2750999276546326,-1.3233986963641378,1.0099363424228665,-1.3226070498710387,3.357
0.6208696887471551,1.8243414348004379,0.8270242737758928,-1.218541074751108,-0.8853334190807005,-0.15098123317847467,1.0146128233438962,-1.3126240367726942,3.134
-0.30093878566615995,1.8243414348004379,-0.696481628832464,-0.0427672496012894,-0.8304375544972084,-1.2752158340049062,1.0099363424228665,-1.3126240367726942,2.685
-0.35854139013519887,1.8243414348004379,-0.9389081394613344,0.24514638407009526,-0.8665119797949318,-1.2093262983167081,1.0099363424228665,-1.3176155433218664,2.594
0.04784609641326127,1.8243414348004379,-0.3419854325697361,-0.13914458598551863,0.32237560175612656,-0.850354180168613,1.0146128233438962,-1.3126240367726942,2.757
0.05134895749583794,-0.12199922391285935,-0.9433076809837476,0.03626984125898034,0.4415780505659952,-0.9582462951656363,1.0146128233438962,-1.3176155433218664,2.25
0.7104428507159019,1.8243414348004379,0.3406346851311216,0.7005549273470346,-1.079821625033644,-0.6988036726573776,1.0146128233438962,-1.3176155433218664,2.625
-0.6511136919846989,0.20239088587269016,-1.3228553139975407,0.1084377676714763,0.8901556868768167,-1.0775517339570388,1.0146128233438962,-1.3176155433218664,2.185
-0.4396076037605449,-0.28419427880563414,-1.7374692220822423,-0.69018876766244,0.8007538502694151,-1.384787439206849,1.0146128233438962,-1.3176155433218664,2.55
-0.3700507908350935,1.8243414348004379,-0.578330892915824,0.1320366710431261,-0.4696933015199743,-1.0383303350110198,1.019289304264926,-1.3176155433218664,2.241
-0.19001485138456498,0.44568346821185234,-1.239509011166025,-0.41584098888976256,-0.8837649658068865,-1.2335957880370783,1.019289304264926,-1.3176155433218664,2.431
-0.3731088441611526,1.8243414348004379,-0.7382938357001283,-0.6595942791329062,-1.104916877414669,-1.014306050085729,1.019289304264926,-1.3176155433218664,2.316
-0.7731578201792358,-0.12199922391285935,-1.9383366118025405,-0.07271253474488729,2.0696325487849907,-1.288984844566536,1.019289304264926,-1.3176155433218664,2.185
-0.40268855996957786,1.8243414348004379,-1.048593022425785,0.031815418411945365,0.8587866214005354,-1.119307703588132,1.019289304264926,-1.3176155433218664,2.341
1.1374026960033043,1.662146379907663,1.3153677440541622,0.06782721783203764,-0.4210712500317384,-0.30158941519034604,1.023965785185959,-1.307632530223529,3.276
0.8189203423366497,1.418853797568501,1.1436906051097184,-1.096930555150978,-0.22030923098353858,-0.6150035702928102,1.023965785185959,-1.307632530223529,3.476
1.1910020306636842,0.9322686328901766,1.4102336397387256,0.15571092502931688,-0.6971190262230131,-0.7567261336378877,1.019289304264926,-1.3126240367726942,3.661
0.639607215490462,0.6078785231046271,1.6336001568792322,0.7584663651984976,-1.7887625047975997,-0.7814885240198903,1.0286422661069887,-1.3126240367726942,3.35
1.4064001867573677,1.8243414348004379,1.4949429433854764,-0.3667384839816099,-0.2783420021146588,-0.2715921956178804,1.0286422661069887,-1.307632530223529,3.736
0.7580372806632928,1.8243414348004379,0.9793643235669405,-0.2413641417931507,-0.09640142235222776,-0.7483292293678105,1.023965785185959,-1.3126240367726942,3.895
1.9023608352745744,1.8243414348004379,1.6430338926167736,-0.5872789604527505,-0.5292945259249087,-0.4370551441233056,1.0286422661069887,-1.3126240367726942,3.911
0.9135531925357846,-0.12199922391285935,0.2547908898547391,0.29907631617351604,1.2430576734849803,-0.7448318975882899,1.0286422661069887,-1.3026410236743566,3.373
2.0494810007427953,1.662146379907663,0.777089822102978,-0.6489632317277716,-0.32539560032908066,-0.7188329558716918,1.023965785185959,-1.3026410236743566,2.952
1.2262530453677096,1.1755612152293387,0.4341431615700062,-0.5397761213197364,0.1874886202081173,-0.604957982201125,1.023965785185959,-1.2976495171251845,2.923
2.079727928185997,0.8511711054437893,2.092998596375271,-0.2732082014142891,0.5921495648521451,-0.42224454856967597,1.019289304264926,-1.2976495171251845,4.115
1.2524967030022525,0.04019583097991541,1.055918773263903,-0.46353614189488324,-0.6186963625323101,-0.43184068408369575,1.023965785185959,-1.2926580105760193,3.115
1.8019454842407094,0.3645859407654649,0.7750351066204095,-0.6452209315726573,-0.15443419348334803,-0.5829101288919603,1.023965785185959,-1.2976495171251845,3.259
4.330065969378475,-0.9329744983767332,2.7085035467096,0.17913282555928461,-1.106485330688483,-0.1648284187955051,1.023965785185959,-1.2876665040268471,3.926
2.0429200863341594,0.44568346821185234,1.0744695617722488,-0.20527249451287702,-0.2610890161027042,-0.4698066080604181,1.023965785185959,-1.2926580105760193,3.193
1.7145407600849862,0.3645859407654649,1.2013256819649067,-0.2894249965416956,0.6094025508640997,-0.7452565564740048,1.019289304264926,-1.2976495171251845,3.333
2.4414122352044307,-0.12199922391285935,1.5221128338503298,-0.8150425733484142,-1.2162770598554673,-0.4539993947993852,1.019289304264926,-1.2876665040268471,3.352
2.5504457365208255,-0.28419427880563414,2.0049072937846004,-0.04403559159984302,-1.0923692512241565,-0.3312120338887652,1.019289304264926,-1.2926580105760193,3.512
1.6901875354156437,-0.04090169646647197,1.2413248205503808,-0.4749674151419805,-0.9057233116402833,-0.4349991656635426,1.019289304264926,-1.2876665040268471,3.689
2.50374092208647,0.20239088587269016,1.5205721695936207,-0.506632505422748,-0.9465030967594489,-0.4748491590156853,1.0146128233438962,-1.2876665040268471,3.659
1.781206322593073,0.6078785231046271,1.5256185214623492,-0.2921405820893923,-1.283720550629472,-0.5009981747837525,1.0146128233438962,-1.2926580105760193,3.667
1.3990608587748259,0.7700735779974018,2.012950958489526,0.052964305382017456,0.041622465743409616,-0.3672632577097518,1.0146128233438962,-1.2926580105760193,3.628
1.4169643709746624,0.04019583097991541,0.3291969702446062,-2.886599077718081,-1.744845813130806,-0.4668156862424427,1.0099363424228665,-1.2826749974776819,4.833
1.8020010852102741,1.8243414348004379,1.3530624478515716,-0.9631621403924175,-0.667318414020546,-0.5601269039421486,1.0146128233438962,-1.2976495171251845,3.314
1.6519896693246885,1.256658742675726,1.5035651891542419,-0.33515708420921764,-0.2689312824717745,-0.39082403275378075,1.0099363424228665,-1.2926580105760193,3.235
-0.5121112680729257,1.662146379907663,-0.0934775768745923,0.29716022286166166,0.03378019937433931,-0.597600859791802,1.0052598615018333,-1.2976495171251845,2.167
-0.40741464238257824,0.6889760505510144,-0.5343240135878348,0.31937173716812844,-0.45087186223420556,-0.9047004837194154,1.0052598615018333,-1.2976495171251845,2.331
0.7930102905194949,1.8243414348004379,0.8414301390591238,-1.0067459952969582,-1.1425597559862064,-0.6030224390524576,1.0099363424228665,-1.2976495171251845,2.964
1.5055367154912442,1.8243414348004379,1.0150513736181161,0.22435639973389804,-0.7426041711636209,-0.41030993987823666,1.0099363424228665,-1.3026410236743566,2.737
-0.3062208777748074,1.8243414348004379,-0.4316903627465503,-0.445028610657691,-0.17168717949530268,-0.43770041546419236,1.0052598615018333,-1.3026410236743566,2.277
-0.43599354073883884,1.8243414348004379,-0.04848647219927737,-0.08515994771228332,-0.25952056282889013,-0.457477418667719,1.0052598615018333,-1.3026410236743566,1.996
0.40524912877521235,1.8243414348004379,0.03884274008464086,-0.09970613005058714,-0.08385379616171527,-0.5805044622785882,1.0052598615018333,-1.3026410236743566,2.398
0.1434797640645613,1.8243414348004379,0.6245090676797668,-0.5654136830282896,-0.7567202506279475,-0.6526075651375617,1.0099363424228665,-1.3026410236743566,2.701
0.8545605638276282,1.8243414348004379,0.3600680279620051,-0.28881342513236274,-0.3206902405076385,-0.875024770222925,1.0099363424228665,-1.3026410236743566,3.021
-0.3634342754568932,1.8243414348004379,-0.708544577588808,-0.027024887148669387,-0.7080981991397116,-1.1264572147795355,1.0052598615018333,-1.307632530223529,2.695
0.5320193393827499,1.8243414348004379,1.3023081120906324,0.11500479743392626,-0.9825775220571723,-0.047684730164490575,1.0099363424228665,-1.307632530223529,3.147
2.414445764965546,1.8243414348004379,2.155229551841788,-0.0351209592671604,-0.3410801330672213,-0.2212329252085612,1.0099363424228665,-1.3026410236743566,3.901
1.6931343868025732,1.8243414348004379,2.064907012224191,-0.9129712091873634,-0.44773495568657745,-0.009386590274024864,1.0099363424228665,-1.3126240367726942,3.524
1.232257950080698,1.8243414348004379,0.5084785793296877,-1.1526740809148397,-0.9480715500332629,-0.4170170905847903,1.0099363424228665,-1.3126240367726942,2.873
2.053929078307972,1.8243414348004379,2.4104122157793366,-0.21784992032028866,-0.565368951222632,-0.40048538109680576,1.0099363424228665,-1.307632530223529,3.487
-0.5928438758808836,1.8243414348004379,-0.7924084042857156,0.6693825861768381,-0.5026308202700696,-0.9532564592908249,1.0099363424228665,-1.3126240367726942,2.438
-0.90048404048242,1.8243414348004379,-0.14418458954287713,-0.8884469605560622,-1.3778277470583156,-0.8075244087643961,1.0052598615018333,-1.3126240367726942,2.115
-0.4442780852039805,1.8243414348004379,-0.8420072649053141,-0.1468069377542047,-0.06503235687594654,-0.4390774373441666,1.0052598615018333,-1.3176155433218664,2.184
-0.07725608510733464,1.8243414348004379,-0.33921920565792274,-0.8090200126219187,-0.29873189467424166,-0.8391590795350408,1.0099363424228665,-1.3126240367726942,2.699
-0.3274604481485262,1.3377562701221135,-0.7982641753174001,0.48709917495859756,0.21101541931532822,-1.0115433958419757,1.0099363424228665,-1.3176155433218664,2.188
-0.48898126473400677,1.013366160336564,-1.0323104011433828,-0.11037853605332622,0.7474264389597371,-1.149679652734356,1.0052598615018333,-1.3176155433218664,2.25
-0.9291185398082453,1.0944636877829514,-1.7189600796110136,0.3053401787683098,0.18905707348193135,-0.9703411921631854,1.0052598615018333,-1.3176155433218664,2.5
-1.2242484862577219,0.9322686328901766,-1.4674356001531652,0.6421589269389948,-0.27677354884084476,-0.32869052846327207,1.0052598615018333,-1.3176155433218664,1.714
-1.3461258115435648,-0.04090169646647197,-1.7902454237740755,0.4863896733279228,0.1514141949103939,-1.114874228008994,1.0052598615018333,-1.3176155433218664,1.938
-0.8321504488873924,-0.20309675135924674,-1.2553255315918663,0.7403091276248154,-0.10581214199511213,-0.18141903588166547,1.0005833805808035,-1.3126240367726942,1.25
-1.132451285506387,1.256658742675726,-1.1867258416097233,0.7108910194192577,0.37099765324436246,0.26262304956559107,1.0005833805808035,-1.3176155433218664,0.975
-0.6495012638673224,1.662146379907663,-1.7758731985039864,-0.8955626919690485,-0.7786785964613443,0.8018894666921587,1.0005833805808035,-1.3176155433218664,1.25
-0.9079345704040911,1.8243414348004379,-1.3563627099586473,0.13259188822689583,-0.23913067026930732,0.06264294579568083,1.0005833805808035,-1.3176155433218664,1.388
-0.8805232924086893,0.5267809956582397,-1.879931847545779,0.4715619482883903,0.6376347097927528,0.09777242713538553,1.0052598615018333,-1.3176155433218664,1.167
-1.2029533149144385,1.0944636877829514,-1.39918994541361,-0.49917004532171777,0.7395841725906668,-0.250619787109828,1.0052598615018333,-1.3176155433218664,1.518
-0.858616510400194,1.8243414348004379,-0.7617118361406752,-0.5397761213197364,-0.795931582473299,0.2622679519765893,1.0052598615018333,-1.3126240367726942,1.27
-0.9216680098865743,1.8243414348004379,-0.5722246633260454,0.11335369281170889,-0.18894016550725737,0.27694310176069153,1.0052598615018333,-1.3126240367726942,1.286
-0.9336222183429869,1.8243414348004379,-0.4415970277385894,1.09949722732866,-0.3646069321744322,0.0731170062504403,1.0052598615018333,-1.3126240367726942,1.406
-0.6587310248150641,1.418853797568501,-1.3524822505132752,-0.004811837292883351,-0.039937104494921556,-0.684262618678858,1.0052598615018333,-1.3126240367726942,1.827
